Name,Branch,Place,Exams Accepted,Fees
"Aditya College of Technology and Science, Satna",BE Electrical and Electronics Engineering,"Satna, Madhya Pradesh",NA,Exams:  JEE Main 
"Centurion Institute of Technology, Bhubaneswar",B.Tech Electrical and Electronics Engineering,"Khurdha, Odisha",JEE,"Fees:  ₹ 500,000"
"PRIST University, Puducherry",B.Tech Electrical and Electronics Engineering,"Thavalakuppam, Puducherry",NA,NA
"Periyar Maniammai Institute of Science and Technology, Thanjavur",B.Tech Electrical and Electronics Engineering,"Thanjavur, Tamil Nadu",Uni-Gauge-E,"Fees:  ₹ 386,000"
"Darbhanga College of Engineering, Darbhanga",B.Tech Electrical and Electronics Engineering,"Mabbi Belauna, Bihar",BCECE,"Fees:  ₹ 116,520"
"IES College of Technology, Bhopal",BE Electrical and Electronics Engineering,"Bhopal, Madhya Pradesh",NA,Exams:  JEE Main 
"Meenakshi College of Engineering, Chennai",BE Electrical and Electronics Engineering,"Chennai, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Institute of Science and Technology, Paschim Medinipur",B.Tech Electrical and Electronics Engineering,"Dhunrabila, West Bengal",NA,"Exams:  JEE Main ,  WBJEE "
"Sree Buddha College of Engineering, Alappuzha",B.Tech Electrical and Electronics Engineering,"Alappuzha, Kerala",KEAM,"Fees:  ₹ 300,000"
"Stanley College of Engineering and Technology for Women, Hyderabad",BE Electrical and Electronics Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 260,000"
"Sri Vasavi Engineering College, Tadepalligudem",B.Tech Electrical and Electronics Engineering,"West Godavari, Andhra Pradesh",AP,"Fees:  ₹ 252,000"
"Dr Sri Sri Sri Shivakumara Mahaswamy College of Engineering, Bangalore",BE Electrical and Electronics Engineering,"Kammasandra, Karnataka",NA,NA
"Saveetha School of Engineering, Chennai",BE Electrical and Electronics Engineering,"Kuthambakkam, Tamil Nadu",NA,"Fees:  ₹ 455,000"
"Sree Sastha Institute of Engineering and Technology, Chennai",BE Electrical and Electronics Engineering,"Chennai, Tamil Nadu",NA,NA
"Shri Ram Murti Smarak College of Engineering and Technology, Bareilly",B.Tech Electrical and Electronics Engineering,"Bareilly, Uttar Pradesh",JEE,"Fees:  ₹ 438,528"
"QIS College of Engineering and Technology, Ongole",B.Tech Electrical and Electronics Engineering,"Vegamukkapalem, Andhra Pradesh",AP,"Fees:  ₹ 272,000"
"Deccan College of Engineering and Technology, Hyderabad",BE Electrical and Electronics Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 253,000"
"Lingaya's Vidyapeeth, Faridabad",B.Tech Electrical and Electronics Engineering Lateral Entry,"Faridabad, Haryana",NA,"Fees:  ₹ 453,750"
"Swami Vivekanand Institute of Technology, Sagar",B.Tech Electrical and Electronics Engineering,"Sagar, Madhya Pradesh",NA,"Fees:  ₹ 160,000"
"Sir CR Reddy College of Engineering, Eluru",B.Tech Electrical and Electronics Engineering,"Eluru, Andhra Pradesh",NA,"Fees:  ₹ 242,000"
"ATME College of Engineering, Mysore",BE Electrical and Electronics Engineering,"Mysuru, Karnataka",KRLMPCA,"Fees:  ₹ 263,820"
"Global Institute of Engineering and Technology, Vellore",BE Electrical and Electronics Engineering,"Melvisharam, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"SNS College of Engineering, Coimbatore",BE Electrical and Electronics Engineering,"Kurumbapalayam, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Prathyusha Engineering College, Tiruvallur",BE Electrical and Electronics Engineering,"Tiruvallur, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Methodist College of Engineering and Technology, Hyderabad",BE Electrical and Electronics Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 240,000"
"Anand Engineering College, Agra",B.Tech Electrical and Electronics Engineering,"Runkata, Uttar Pradesh",JEE,"Fees:  ₹ 403,500"
"KLS Vishwanathrao Deshpande Rural Institute of Technology, Haliyal",B.Tech Electrical and Electronics Engineering,"Haliyal, Karnataka",NA,"Fees:  ₹ 339,240"
"Guru Teg Bahadur Institute of Technology, Delhi",B.Tech Electrical and Electronics Engineering,"New Delhi, Delhi",IPU,"Fees:  ₹ 347,600"
"Inderprastha Engineering College, Ghaziabad",B.Tech Electrical and Electronics Engineering,"Ghaziabad, Uttar Pradesh",JEE,"Fees:  ₹ 489,424"
"St Peter's University, Chennai",BE Electrical and Electronics Engineering,"Chennai, Tamil Nadu",NA,"Fees:  ₹ 300,000"
"Muthoot Institute of Technology and Science, Ernakulam",B.Tech Electrical and Electronics Engineering,"Thiruvaniyoor, Kerala",KEAM,"Fees:  ₹ 236,100"
"Government College of Engineering, Srirangam",BE Electrical and Electronics Engineering,"Fathimanagar, Tamil Nadu",NA,NA
"Technocrats Institute of Technology, Bhopal",BE Electrical and Electronics Engineering,"Bhopal, Madhya Pradesh",NA,"Fees:  ₹ 320,000"
"Government Engineering College, Idukki",B.Tech Electrical and Electronics Engineering,"Idukki Township, Kerala",KEAM,"Fees:  ₹ 35,908"
"College of Engineering Roorkee, Roorkee",B.Tech Electrical and Electronics Engineering,"Roorkee, Uttarakhand",JEE,"Fees:  ₹ 510,700"
"Shridevi Institute of Engineering and Technology, Tumkur",BE Electrical and Electronics Engineering,"Tumakuru, Karnataka",KCET,"Fees:  ₹ 203,000"
"Sri Sai Ram Institute of Technology, Chennai",BE Electrical and Electronics Engineering,"Chennai, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Shiv Kumar Singh Institute of Technology and Science, Indore",BE Electrical and Electronics Engineering,"Indore, Madhya Pradesh",NA,NA
"Sri Venkateswara College of Engineering and Technology, Chittoor",B.Tech Electrical and Electronics Engineering,"Tirupati, Andhra Pradesh",AP,"Fees:  ₹ 328,400"
"MIET Engineering College, Tiruchirappalli",BE Electrical and Electronics Engineering,"Gundur, Tamil Nadu",NA,NA
"United Institute of Technology, Allahabad",B.Tech Electrical and Electronics Engineering,"Allahabad, Uttar Pradesh",NA,"Fees:  ₹ 498,600"
"Adichunchanagiri Institute of Technology, Chikmagalur",BE Electrical and Electronics Engineering,"Chikmagalur Rural, Karnataka",COMEDK,"Fees:  ₹ 238,800"
"Ballari Institute of Technology and Management, Bellary",BE Electrical and Electronics Engineering,"Ballari, Karnataka",NA,"Exams:  JEE Main ,  COMEDK UGET ,  KCET "
"Tula's Institute The Engineering and Management College, Dehradun",B.Tech Electrical and Electronics Engineering,"Dehradun, Uttarakhand",JEE,"Fees:  ₹ 276,000"
"Raj Kumar Goel Institute of Technology, Ghaziabad",B.Tech Electrical and Electronics Engineering,"Ghaziabad, Uttar Pradesh",UPSEE,"Fees:  ₹ 463,500"
"St Martin's Engineering College, Secunderabad",B.Tech Electrical and Electronics Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 240,000"
"Marian Engineering College, Thiruvananthapuram",B.Tech Electrical and Electronics Engineering,"Thiruvananthapuram, Kerala",KEAM,"Fees:  ₹ 370,600"
"PSN College of Engineering and Technology, Tirunelveli",BE Electrical and Electronics Engineering,"Melathediyoor, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Cochin College of Engineering and Technology, Malappuram",B.Tech Electrical and Electronics Engineering,"Kattipparuthi, Kerala",KEAM,"Fees:  ₹ 300,000"
"CSI College of Engineering, Nilgiris",BE Electrical and Electronics Engineering,"Nilgiris, Tamil Nadu",NA,NA
"Jawaharlal College of Engineering and Technology, Palakkad",B.Tech Electrical and Electronics Engineering,"Lakkidi, Kerala",KEAM,"Fees:  ₹ 396,000"
"GITAM School of Technology, Hyderabad",B.Tech Electrical and Electronics Engineering,"Rudraram, Telangana",GITAM,"Fees:  ₹ 1,088,000"
"ABR College of Engineering and Technology, Prakasam",B.Tech Electrical and Electronics Engineering,"Somanapalle, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Muffakham Jah College of Engineering and Technology, Hyderabad",BE Electrical and Electronics Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 340,000"
"Faculty of Engineering and Technology, Manav Rachna International Institute of Research and Studies, Faridabad",B.Tech Electrical and Electronics Engineering,"Faridabad, Haryana",JEE,"Fees:  ₹ 613,500"
"Sri Chaitanya Technical Campus, Ibrahimpatnam",B.Tech Electrical and Electronics Engineering,"Sheriguda, Telangana",TS,"Fees:  ₹ 200,000"
"LBS College of Engineering, Kasaragod",B.Tech Electrical and Electronics Engineering,"Bovikanam, Kerala",NA,NA
"RTC Institute of Technology, Ranchi",B.Tech Electrical and Electronics Engineering,"Dardag, Jharkhand",JEE,"Fees:  ₹ 214,900"
"Federal Institute of Science and Technology, Ernakulam",B.Tech Electrical and Electronics Engineering,"Mookkannoor, Kerala",KEAM,"Fees:  ₹ 249,000"
"New Horizon Institute of Technology and Management, Thane",BE Electrical and Electronics Engineering,"Thane, Maharashtra",NA,NA
"University College of Engineering, Panruti",BE Electrical and Electronics Engineering,"Panruti, Tamil Nadu",NA,"Fees:  ₹ 138,810"
"Dr CV Raman University, Bilaspur",BE Electrical and Electronics Engineering,"Bilaspur, Chhattisgarh",NA,"Fees:  ₹ 202,800"
"BLDEA's VP Dr PG Halakatti College of Engineering and Technology, Bijapur",BE Electrical and Electronics Engineering,"Bijapur, Karnataka",COMEDK,"Fees:  ₹ 623,000"
"Government Engineering College, Wayanad",B.Tech Electrical and Electronics Engineering,"Tindummal, Kerala",NA,"Fees:  ₹ 75,400"
"Government Women Engineering College, Ajmer",B.Tech Electrical and Electronics Engineering,"Ajmer, Rajasthan",JEE,"Fees:  ₹ 220,000"
"Loknayak Jai Prakash Institute of Technology, Chhapra",B.Tech Electrical and Electronics Engineering,"Chhapra, Bihar",NA,Exams:  BCECE 
"Nova College of Engineering and Technology, Ibrahimpatnam",B.Tech Electrical and Electronics Engineering,"Vijayawada, Andhra Pradesh",NA,"Fees:  ₹ 140,000"
"M Kumarasamy College of Engineering, Karur",BE Electrical and Electronics Engineering,"Malayampalayam, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Srinivasa Ramanujan Institute of Technology, Anantapur",B.Tech Electrical and Electronics Engineering,"Chedulla, Andhra Pradesh",AP,"Fees:  ₹ 200,800"
"Anurag Engineering College, Kodad",B.Tech Electrical and Electronics Engineering,"Nalgonda, Telangana",NA,Exams:  TS EAMCET 
"Anurag College of Engineering, Ghatkesar",B.Tech Electrical and Electronics Engineering,"Ghatkesar, Telangana",TS,"Fees:  ₹ 215,500"
"Dr NGP Institute of Technology, Coimbatore",BE Electrical and Electronics Engineering,"Coimbatore, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"Aditya College of Engineering, Surampalem",B.Tech Electrical and Electronics Engineering,"Surampalem, Andhra Pradesh",AP,"Fees:  ₹ 240,000"
"Sree Narayana Gurukulam College of Engineering, Ernakulam",B.Tech Electrical and Electronics Engineering,"Kadayirippu, Kerala",KEAM,"Fees:  ₹ 435,350"
"ITS Engineering College, Greater Noida",B.Tech Electrical and Electronics Engineering,"Greater Noida, Uttar Pradesh",UPSEE,"Fees:  ₹ 528,000"
"St Mary's Technical Campus, Kolkata",B.Tech Electrical and Electronics Engineering,"Kolkata, West Bengal",NA,"Fees:  ₹ 280,000"
"Knowledge Institute of Technology, Salem",BE Electrical and Electronics Engineering,"Salem, Tamil Nadu",NA,"Fees:  ₹ 200,000"
"MS Engineering College, Bangalore",BE Electrical and Electronics Engineering,"Bangalore, Karnataka",COMEDK,"Fees:  ₹ 166,360"
"Roorkee Institute of Technology, Roorkee",B.Tech Electrical and Electronics Engineering,"Roorkee, Uttarakhand",JEE,"Fees:  ₹ 372,000"
"Jain Institute of Technology, Davangere",BE Electrical and Electronics Engineering,"Davanagere, Karnataka",NA,"Exams:  COMEDK UGET ,  KCET "
"Annamacharya Institute of Technology and Sciences, Tirupathi",B.Tech Electrical and Electronics Engineering,"Tirupati, Andhra Pradesh",AP,"Fees:  ₹ 227,600"
"University College of Engineering, Nagercoil",BE Electrical and Electronics Engineering,"Nagercoil, Tamil Nadu",NA,NA
"Visvesvaraya Technological University, Belagavi",B.Tech Electrical and Electronics Engineering,"Belgaum, Karnataka",NA,"Fees:  ₹ 61,840"
"Narasaraopeta Engineering College, Narasaraopet",B.Tech Electrical and Electronics Engineering,"Narasaraopet, Andhra Pradesh",AP,"Fees:  ₹ 288,000"
"University College of Engineering, Kancheepuram",BE Electrical and Electronics Engineering,"Kanchipuram, Tamil Nadu",NA,NA
"Guru Nanak Dev Engineering College, Bidar",B.Tech Electrical and Electronics Engineering,"Bidar, Karnataka",KCET,"Fees:  ₹ 2,49,000"
"IES College of Engineering, Thrissur",B.Tech Electrical and Electronics Engineering,"Chitilappilly, Kerala",KEAM,"Fees:  ₹ 2,00,000"
National Institute of Technology Mizoram,B.Tech Electrical and Electronics Engineering,"Aizawl, Mizoram",JEE,"Fees:  ₹ 5,41,000"
"Dr APJ Abdul Kalam University, Indore",BE Electrical and Electronics Engineering,"Indore, Madhya Pradesh",NA,NA
"Camellia School of Engineering and Technology, Barasat",B.Tech Electrical and Electronics Engineering,"Kolkata, West Bengal",NA,"Exams:  JEE Main ,  WBJEE "
"Bhubaneswar Engineering College, Bhubaneswar",B.Tech Electrical and Electronics Engineering,"Bhubaneswar, Odisha",JEE,"Fees:  ₹ 2,52,000"
"Vignan Institute of Technology and Science, Nalgonda",B.Tech Electrical and Electronics Engineering,"Desh Mukhi, Telangana",TS,"Fees:  ₹ 3,20,000"
"VSB College of Engineering Technical Campus, Coimbatore",BE Electrical and Electronics Engineering,"Coimbatore, Tamil Nadu",NA,"Fees:  ₹ 2,00,000"
"University College of Engineering, Dindigul",BE Electrical and Electronics Engineering,"Dindigul, Tamil Nadu",NA,NA
"ISL Engineering College, Hyderabad",B.Tech Electrical and Electronics Engineering,"Hyderabad, Telangana",TS,"Fees:  ₹ 1,40,000"
"SRM Valliammai Engineering College, Kancheepuram",BE Electrical and Electronics Engineering,"Kancheepuram, Tamil Nadu",NA,"Fees:  ₹ 3,48,000"
"Miracle Educational Society Group of Institutions, Vizianagaram",B.Tech Electrical and Electronics Engineering,"Vizianagaram, Andhra Pradesh",AP,"Fees:  ₹ 1,40,000"
"EASA College of Engineering and Technology, Coimbatore",BE Electrical and Electronics Engineering,"Thirumalayampalayam, Tamil Nadu",NA,"Fees:  ₹ 1,60,000"
"College of Engineering, Kidangoor",B.Tech Electrical and Electronics Engineering,"Kidangoor, Kerala",KEAM,"Fees:  ₹ 1,40,000"
"Dhanekula Institute of Engineering and Technology, Vijayawada",B.Tech Electrical and Electronics Engineering,"Gangur, Andhra Pradesh",AP,"Fees:  ₹ 2,30,800"
"Amity University, Gurgaon",B.Tech Electrical and Electronics Engineering,"Chandla Dungerwas, Haryana",Amity,"Fees:  ₹ 9,20,000"
"RVS College of Engineering and Technology, Coimbatore",BE Electrical and Electronics Engineering,"Coimbatore, Tamil Nadu",NA,"Fees:  ₹ 1,60,000"
"KKR and KSR Institute of Technology and Sciences, Guntur",B.Tech Electrical and Electronics Engineering,"Etukuru, Andhra Pradesh",NA,Exams:  AP EAMCET 
"Holy Mary Institute of Technology and Science, Keesara",B.Tech Electrical and Electronics Engineering,"Rayaraopet, Telangana",TS,"Fees:  ₹ 2,23,600"
"IMS Engineering College, Ghaziabad",B.Tech Electrical and Electronics Engineering,"Ghaziabad, Uttar Pradesh",UPSEE,"Fees:  ₹ 5,17,026"
"Salem College of Engineering and Technology, Salem",BE Electrical and Electronics Engineering,"Selliamman Nagar, Tamil Nadu",NA,NA
"Mewat Engineering College, Mewat",B.Tech Electrical and Electronics Engineering,"Mewat, Haryana",NA,NA
"RKDF Institute of Science and Technology, Bhopal",BE Electrical and Electronics Engineering,"Bhopal, Madhya Pradesh",NA,"Fees:  ₹ 2,20,000"
"Chaitanya Institute of Technology and Science, Warangal",B.Tech Electrical and Electronics Engineering,"Hanamkonda, Telangana",NA,Exams:  TS EAMCET 
"Sphoorthy Engineering College, Hyderabad",B.Tech Electrical and Electronics Engineering,"Nadergul, Telangana",TS,"Fees:  ₹ 2,20,000"
"Udaya School of Engineering, Kanyakumari",B.Tech Electrical and Electronics Engineering,"Kanyakumari, Tamil Nadu",NA,NA
"RP Sharma Institute of Technology, Patna",B.Tech Electrical and Electronics Engineering,"Patna, Bihar",BCECE,"Fees:  ₹ 3,40,000"
"Dhaanish Ahmed College of Engineering, Chennai",BE Electrical and Electronics Engineering,"Salamangalam, Tamil Nadu",NA,"Fees:  ₹ 1,60,000"
"AAR Mahaveer Engineering College, Keshavgiri",B.Tech Electrical and Electronics Engineering,"Hyderabad, Telangana",NA,"Exams:  JEE Main ,  TS EAMCET "
"Vignan's Lara Institute of Technology and Science, Guntur",B.Tech Electrical and Electronics Engineering,"Vadlamudi, Andhra Pradesh",AP,"Fees:  ₹ 341,600"
"PERI Institute of Technology, Chennai",BE Electrical and Electronics Engineering,"Mannivakkam, Tamil Nadu",NA,NA
"PACE Institute of Technology and Sciences, Ongole",B.Tech Electrical and Electronics Engineering,"Valluru, Andhra Pradesh",AP,"Fees:  ₹ 202,400"
"G Pullaiah College of Engineering and Technology, Kurnool",B.Tech Electrical and Electronics Engineering,"Kurnool, Andhra Pradesh",NA,"Fees:  ₹ 152,400"
"Sree Dattha Institute of Engineering and Sciences, Ibrahimpatnam",B.Tech Electrical and Electronics Engineering,"Hyderabad, Telangana",NA,"Fees:  ₹ 248,000"
"Rajshree Institute of Management and Technology, Bareilly",B.Tech Electrical and Electronics Engineering,"Bareilly, Uttar Pradesh",NA,Exams:  UPSEE 
"Dr CV Raman University, Vaishali",BE Electrical and Electronics Engineering,"Vaishali, Bihar",NA,NA
"CMJ University, Shillong",B.Tech Electrical and Electronics Engineering,"Shillong, Meghalaya",NA,NA
"VSB Engineering College, Karur",BE Electrical and Electronics Engineering,"Nedungur, Tamil Nadu",NA,"Fees:  ₹ 220,000"
"Sri Ramakrishna Institute of Technology, Coimbatore",BE Electrical and Electronics Engineering,"Coimbatore, Tamil Nadu",NA,"Fees:  ₹ 160,000"
"University College of Engineering, Thodupuzha",B.Tech Electrical and Electronics Engineering,"Muttom, Kerala",NA,"Fees:  ₹ 152,300"
"YSR Engineering College, Proddatur",BE Electrical and Electronics Engineering,"Proddatur, Andhra Pradesh",NA,NA
"RVS College of Engineering, Dindigul",BE Electrical and Electronics Engineering,"Padiyur, Tamil Nadu",NA,NA
"NM Institute of Engineering and Technology, Bhubaneswar",B.Tech Electrical and Electronics Engineering,"Bhubaneswar, Odisha",JEE,"Fees:  ₹ 268,000"
